time,angSpeedX,angSpeedY,angSpeedZ,accelX,accelY,accelZ,magnetX,magnetY,magnetZ,altitude,latitude,longitude,state
3129.99,0.04,-0.01,-0.11,-0.94,-9.41,-0.94,12.55,46.09,-13.37,39.84,0.000000,0.000000,0
3130.20,0.04,-0.01,-0.11,-0.94,-9.41,-1.41,12.36,46.18,-13.37,40.13,0.000000,0.000000,0
3130.42,0.03,-0.02,-0.11,-0.94,-8.94,-0.94,12.18,46.18,-13.47,39.54,0.000000,0.000000,0
3130.63,0.04,-0.01,-0.11,-0.94,-9.89,-1.41,12.45,46.27,-13.16,39.84,0.000000,0.000000,0
3130.84,0.03,-0.02,-0.11,-0.47,-9.41,-1.41,12.45,46.09,-13.27,39.16,0.000000,0.000000,0
3131.06,0.04,-0.01,-0.11,-0.47,-9.41,-1.41,12.55,46.27,-13.27,39.25,0.000000,0.000000,0
3131.27,0.03,-0.01,-0.11,-0.94,-9.89,-0.94,12.36,46.27,-13.27,39.45,0.000000,0.000000,0
3131.48,0.04,-0.01,-0.11,-0.94,-9.41,-0.94,12.73,46.09,-13.16,39.84,0.000000,0.000000,0
3131.70,0.04,-0.01,-0.11,-0.47,-9.41,-0.94,12.18,46.00,-12.96,39.54,0.000000,0.000000,0
3131.91,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.73,45.91,-13.27,39.16,0.000000,0.000000,0
3132.12,0.03,-0.02,-0.11,-0.47,-9.41,-1.41,12.45,46.27,-13.37,39.35,0.000000,0.000000,0
3132.33,0.03,-0.02,-0.11,-0.94,-9.41,-0.94,12.27,46.00,-13.27,39.93,0.000000,0.000000,0
3132.55,0.03,-0.01,-0.11,-0.94,-9.41,-1.41,12.36,46.18,-12.86,39.84,0.000000,0.000000,0
3132.76,0.04,-0.01,-0.11,-0.47,-9.89,-0.94,12.36,46.00,-13.27,38.96,0.000000,0.000000,0
3132.97,0.03,-0.01,-0.11,-0.47,-9.89,-1.41,12.45,46.18,-13.06,39.54,0.000000,0.000000,0
3133.19,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.55,46.09,-13.27,39.35,0.000000,0.000000,0
3133.40,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.27,45.91,-13.16,39.74,0.000000,0.000000,0
3133.61,0.03,-0.01,-0.11,-0.94,-9.41,-0.94,11.82,46.09,-13.16,39.35,0.000000,0.000000,0
3133.82,0.04,-0.02,-0.11,-0.94,-9.41,-1.41,12.27,45.91,-13.27,40.03,0.000000,0.000000,0
3134.04,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.45,46.00,-13.06,39.93,0.000000,0.000000,0
3134.25,0.03,-0.02,-0.11,-0.47,-9.41,-0.94,12.18,45.91,-13.16,39.74,0.000000,0.000000,0
3134.46,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.45,46.27,-13.06,39.64,0.000000,0.000000,0
3134.68,0.03,-0.01,-0.11,-0.94,-9.41,-0.94,12.45,46.18,-13.27,39.74,0.000000,0.000000,0
3134.89,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.45,46.27,-13.06,39.54,0.000000,0.000000,0
3135.10,0.04,-0.01,-0.11,-0.47,-9.41,-1.41,12.64,45.91,-13.27,39.74,0.000000,0.000000,0
3135.31,0.03,-0.01,-0.11,-0.47,-9.89,-1.41,12.64,45.73,-12.96,39.45,0.000000,0.000000,0
3135.52,0.03,-0.02,-0.11,-0.47,-9.41,-1.41,12.27,46.00,-12.96,39.64,0.000000,0.000000,0
3135.74,0.04,-0.01,-0.11,-0.94,-8.94,-1.41,12.45,46.27,-13.06,39.64,0.000000,0.000000,0
3135.95,0.04,-0.02,-0.11,-0.94,-9.89,-0.94,12.36,46.00,-13.16,39.74,0.000000,0.000000,0
3136.16,0.04,-0.01,-0.11,-0.47,-9.41,-1.41,12.45,46.36,-13.27,39.25,0.000000,0.000000,0
3136.37,0.04,-0.02,-0.11,-0.94,-8.94,-1.41,12.55,46.27,-13.27,39.74,0.000000,0.000000,0
3136.58,0.04,-0.02,-0.11,-0.94,-9.41,-1.41,12.36,46.18,-12.96,39.93,0.000000,0.000000,0
3136.79,0.03,-0.02,-0.11,-0.94,-9.41,-1.41,12.55,46.09,-13.06,39.64,0.000000,0.000000,0
3137.01,0.03,-0.02,-0.11,-0.47,-9.41,-0.94,12.55,46.36,-13.47,39.54,0.000000,0.000000,0
3137.22,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.27,46.18,-13.37,40.03,0.000000,0.000000,0
3137.43,0.03,-0.02,-0.11,-0.94,-8.94,-1.41,12.18,46.27,-13.47,39.84,0.000000,0.000000,0
3137.65,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.45,46.09,-13.16,39.93,0.000000,0.000000,0
3137.86,0.03,-0.02,-0.11,-0.47,-9.41,-0.94,12.45,46.36,-13.27,39.74,0.000000,0.000000,0
3138.07,0.03,-0.01,-0.11,-0.94,-9.41,-0.94,12.45,46.18,-13.47,40.03,0.000000,0.000000,0
3138.29,0.04,-0.01,-0.11,-0.94,-9.41,-0.94,12.45,46.18,-13.06,40.13,0.000000,0.000000,0
3138.50,0.03,-0.01,-0.11,0.00,-9.41,-0.94,12.36,46.00,-13.27,39.93,0.000000,0.000000,0
3138.71,0.03,-0.01,-0.11,-0.94,-9.89,-0.94,12.27,45.91,-13.06,39.35,0.000000,0.000000,0
3138.92,0.04,-0.02,-0.11,-0.47,-8.94,-0.94,11.82,46.00,-13.27,39.93,0.000000,0.000000,0
3139.14,0.03,-0.02,-0.11,-0.94,-9.41,-0.94,12.27,46.09,-13.06,39.93,0.000000,0.000000,0
3139.35,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.45,46.00,-13.47,39.84,0.000000,0.000000,0
3139.56,0.04,-0.01,-0.11,-0.47,-9.41,-0.94,12.82,45.91,-13.06,39.54,0.000000,0.000000,0
3139.78,0.03,-0.01,-0.11,-0.94,-9.41,-1.41,12.36,46.09,-12.86,39.45,0.000000,0.000000,0
3139.99,0.04,-0.01,-0.11,-0.47,-9.41,-1.41,12.36,46.09,-12.86,40.13,0.000000,0.000000,0
3140.20,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.55,46.00,-13.27,40.23,0.000000,0.000000,0
3140.42,0.03,-0.01,-0.11,-0.94,-9.41,-0.94,12.45,46.00,-13.37,39.54,0.000000,0.000000,0
3140.63,0.04,-0.02,-0.11,-0.47,-9.89,-1.41,12.45,46.27,-13.16,39.25,0.000000,0.000000,0
3140.84,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.45,45.91,-13.57,39.54,0.000000,0.000000,0
3141.05,0.04,-0.02,-0.11,-0.94,-8.94,-0.94,12.27,46.18,-13.27,40.13,0.000000,0.000000,0
3141.27,0.03,-0.01,-0.11,-0.47,-9.41,-1.41,12.27,46.09,-13.27,40.23,0.000000,0.000000,0
3141.48,0.04,-0.01,-0.11,-0.47,-9.41,-0.94,11.82,46.27,-13.16,39.45,0.000000,0.000000,0
3141.69,0.04,-0.01,-0.11,-0.47,-9.41,-1.41,12.27,46.09,-13.47,39.54,0.000000,0.000000,0
3141.91,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.55,46.18,-13.47,39.93,0.000000,0.000000,0
3142.12,0.03,-0.01,-0.11,0.00,-9.89,-0.94,12.00,46.09,-13.27,39.84,0.000000,0.000000,0
3142.33,0.04,-0.01,-0.11,-0.94,-9.41,-1.41,12.45,46.09,-13.37,39.35,0.000000,0.000000,0
3142.55,0.04,-0.01,-0.11,-0.47,-9.41,-0.94,12.36,45.82,-13.16,39.45,0.000000,0.000000,0
3142.76,0.04,-0.01,-0.11,0.00,-9.41,-0.94,12.27,46.27,-12.96,39.93,0.000000,0.000000,0
3142.97,0.04,-0.01,-0.11,-0.47,-8.94,-0.94,12.55,46.09,-13.47,39.74,0.000000,0.000000,0
3143.18,0.04,-0.01,-0.11,-0.94,-9.41,-1.41,12.27,46.18,-13.27,39.64,0.000000,0.000000,0
3143.40,0.04,-0.01,-0.11,-0.94,-9.41,-0.94,12.27,46.18,-13.06,39.45,0.000000,0.000000,0
3143.61,0.03,-0.01,-0.11,-0.47,-9.41,-1.41,12.55,46.18,-13.47,40.03,0.000000,0.000000,0
3143.82,0.03,-0.01,-0.11,-0.94,-9.41,-1.41,12.73,45.82,-13.16,40.13,0.000000,0.000000,0
3144.04,0.03,-0.02,-0.11,-0.94,-9.41,-0.94,12.27,46.09,-13.37,40.03,0.000000,0.000000,0
3144.25,0.03,-0.01,-0.11,-0.47,-9.41,-1.88,12.55,45.91,-13.06,39.74,0.000000,0.000000,0
3144.46,0.03,-0.02,-0.11,-0.94,-9.41,-1.41,12.09,46.00,-13.37,39.74,0.000000,0.000000,0
3144.68,0.04,-0.02,-0.11,-0.94,-9.89,-1.41,12.45,46.09,-13.16,40.52,0.000000,0.000000,0
3144.89,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.18,45.91,-13.27,39.54,0.000000,0.000000,0
3145.10,0.03,-0.02,-0.11,-0.47,-9.41,-1.41,12.45,46.09,-13.57,39.35,0.000000,0.000000,0
3145.31,0.03,-0.02,-0.11,-0.94,-9.41,-0.94,12.45,46.00,-13.57,39.45,0.000000,0.000000,0
3145.53,0.04,-0.01,-0.11,-0.47,-9.41,-0.94,12.27,46.00,-13.16,39.93,0.000000,0.000000,0
3145.74,0.03,-0.01,-0.11,-0.94,-9.41,-0.94,12.36,46.18,-13.16,40.13,0.000000,0.000000,0
3145.95,0.03,-0.01,-0.11,-0.47,-9.89,-1.41,12.27,46.09,-13.27,39.16,0.000000,0.000000,0
3146.17,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.45,46.00,-13.27,39.35,0.000000,0.000000,0
3146.38,0.03,-0.02,-0.11,-0.47,-8.94,-0.94,12.64,46.27,-13.37,39.45,0.000000,0.000000,0
3146.59,0.04,-0.01,-0.11,-0.94,-8.94,-1.41,12.45,46.00,-12.86,39.54,0.000000,0.000000,0
3146.81,0.03,-0.01,-0.11,-0.94,-9.41,-1.41,12.45,45.82,-13.27,39.74,0.000000,0.000000,0
3147.02,0.04,-0.01,-0.11,-0.94,-9.41,-0.94,12.27,46.00,-13.27,39.74,0.000000,0.000000,0
3147.23,0.04,-0.01,-0.11,-0.94,-9.41,-0.94,12.18,45.82,-13.16,39.93,0.000000,0.000000,0
3147.44,0.04,-0.02,-0.10,-0.47,-9.41,-0.94,12.27,46.27,-13.06,39.74,0.000000,0.000000,0
3147.66,0.04,-0.02,-0.11,-0.47,-9.41,-0.94,12.36,46.18,-13.16,39.74,0.000000,0.000000,0
3147.87,0.04,-0.02,-0.11,-0.47,-9.41,-1.41,12.55,46.18,-13.06,39.74,0.000000,0.000000,0
3148.08,0.03,-0.02,-0.11,-0.47,-9.41,-0.94,12.55,46.27,-13.37,39.64,0.000000,0.000000,0
3148.30,0.04,-0.01,-0.11,-0.94,-8.94,-1.41,12.64,46.27,-13.06,39.74,0.000000,0.000000,0
3148.51,0.03,-0.01,-0.11,-0.47,-9.41,-1.41,12.45,46.09,-13.16,39.74,0.000000,0.000000,0
3148.72,0.04,-0.01,-0.11,-0.94,-9.41,-0.94,12.45,46.18,-13.57,40.32,0.000000,0.000000,0
3148.94,0.03,-0.01,-0.11,-0.94,-9.41,-0.94,12.27,46.18,-13.16,39.64,0.000000,0.000000,0
3149.15,0.04,-0.01,-0.11,-0.94,-9.41,-1.41,12.36,46.27,-13.37,39.74,0.000000,0.000000,0
3149.36,0.04,-0.02,-0.11,-0.47,-9.41,-0.94,12.36,46.00,-13.27,39.74,0.000000,0.000000,0
3149.57,0.04,-0.02,-0.11,-0.94,-9.41,-1.41,12.18,46.27,-12.96,39.93,0.000000,0.000000,0
3149.79,0.04,-0.02,-0.11,-0.47,-9.41,-1.41,12.55,46.27,-13.27,39.74,0.000000,0.000000,0
3150.00,0.04,-0.01,-0.11,-0.47,-9.41,-0.94,11.82,46.27,-13.37,39.93,0.000000,0.000000,0
3150.21,0.03,-0.01,-0.11,-0.47,-9.41,-1.41,12.55,46.18,-13.27,40.23,0.000000,0.000000,0
3150.43,0.03,-0.02,-0.11,-0.47,-9.41,-1.41,12.36,46.09,-13.47,40.32,0.000000,0.000000,0
3150.64,0.03,-0.02,-0.11,-0.47,-9.41,-0.94,12.27,46.09,-13.47,40.23,0.000000,0.000000,0
3150.85,0.03,-0.02,-0.11,0.00,-9.41,-1.41,12.36,46.09,-13.27,39.16,0.000000,0.000000,0
3151.07,0.03,-0.01,-0.11,-0.94,-9.41,-1.41,12.36,45.91,-12.96,40.13,0.000000,0.000000,0
3151.28,0.03,-0.02,-0.11,-0.47,-9.89,-0.94,12.45,46.00,-12.96,39.74,0.000000,0.000000,0
3151.49,0.03,-0.02,-0.11,-0.47,-9.41,-0.94,12.45,46.09,-13.16,40.23,0.000000,0.000000,0
3151.70,0.03,-0.01,-0.11,-0.94,-9.41,-1.41,12.27,46.00,-13.57,39.64,0.000000,0.000000,0
3151.92,0.04,-0.02,-0.11,-0.94,-9.41,-0.94,12.36,46.18,-13.06,40.03,0.000000,0.000000,0
3152.13,0.03,-0.01,-0.11,-0.94,-9.41,-1.41,12.55,46.09,-13.06,39.64,0.000000,0.000000,0
3152.34,0.03,-0.01,-0.11,-0.47,-8.94,-0.94,12.55,46.18,-13.27,39.74,0.000000,0.000000,0
3152.56,0.04,-0.02,-0.11,-0.94,-9.89,-1.41,12.55,46.09,-13.37,39.45,0.000000,0.000000,0
3152.77,0.03,-0.02,-0.11,-0.47,-9.41,-0.94,12.55,45.82,-13.16,39.84,0.000000,0.000000,0
3152.98,0.03,-0.02,-0.11,-0.47,-9.41,-1.41,12.36,46.09,-13.27,39.84,0.000000,0.000000,0
3153.19,0.04,-0.01,-0.11,-0.94,-9.41,-0.94,12.45,46.00,-13.37,40.03,0.000000,0.000000,0
3153.41,0.03,-0.02,-0.11,-0.47,-8.94,-1.41,12.27,46.27,-13.37,39.54,0.000000,0.000000,0
3153.62,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.36,46.18,-13.37,39.84,0.000000,0.000000,0
3153.83,0.04,-0.01,-0.11,-0.94,-8.94,-0.94,12.36,46.00,-13.06,39.93,0.000000,0.000000,0
3154.04,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.45,46.18,-13.37,39.93,0.000000,0.000000,0
3154.26,0.04,-0.02,-0.11,-0.47,-8.94,-1.41,12.36,46.09,-13.47,39.84,0.000000,0.000000,0
3154.47,0.04,-0.02,-0.11,-0.94,-9.41,-1.41,12.64,46.27,-12.96,39.54,0.000000,0.000000,0
3154.68,0.03,-0.01,-0.11,-0.94,-9.41,-1.41,12.36,45.91,-13.37,40.13,1252.329223,0.000000,0
3154.89,0.03,-0.02,-0.11,-0.94,-9.41,-0.94,12.18,46.27,-13.16,39.45,1252.329223,0.000000,0
3155.10,0.03,-0.02,-0.11,-0.94,-9.41,-1.41,12.55,46.00,-13.16,40.23,1252.329223,0.000000,0
3155.32,0.03,-0.02,-0.11,-0.94,-9.41,-1.41,11.82,46.09,-13.27,39.93,0.000000,0.000000,0
3155.53,0.04,-0.01,-0.11,-0.47,-9.41,-0.94,12.55,45.91,-13.06,39.93,0.000000,0.000000,0
3155.74,0.04,-0.01,-0.11,-0.47,-8.94,-0.94,12.27,46.18,-13.37,39.74,0.000000,0.000000,0
3155.95,0.03,-0.02,-0.11,-0.94,-9.41,-0.94,12.36,46.00,-13.06,39.74,0.000000,0.000000,0
3156.16,0.03,-0.01,-0.11,0.00,-9.89,-1.41,12.45,46.00,-12.86,39.74,0.000000,0.000000,0
3156.38,0.04,-0.01,-0.11,-0.94,-8.94,-1.41,12.55,46.09,-12.96,39.74,0.000000,0.000000,0
3156.59,0.03,-0.01,-0.11,-0.47,-9.89,-1.41,12.18,46.00,-13.27,39.54,0.000000,0.000000,0
3156.80,0.03,-0.01,-0.11,-0.94,-9.41,-0.94,12.36,46.00,-13.37,39.74,0.000000,0.000000,0
3157.02,0.03,-0.02,-0.11,-0.94,-9.41,-1.41,12.45,46.00,-13.57,39.45,0.000000,0.000000,0
3157.23,0.03,-0.01,-0.11,-0.47,-9.41,-1.41,12.73,46.09,-13.47,39.54,0.000000,0.000000,0
3157.44,0.03,-0.01,-0.11,-0.94,-9.41,-0.94,12.36,46.00,-13.16,39.93,0.000000,0.000000,0
3157.66,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.18,46.00,-13.06,39.64,0.000000,0.000000,0
3157.87,0.03,-0.01,-0.11,-0.47,-8.94,-0.94,11.73,46.27,-12.96,39.64,0.000000,0.000000,0
3158.08,0.03,-0.02,-0.11,-0.94,-9.41,-1.41,12.64,46.00,-13.37,39.84,0.000000,0.000000,0
3158.29,0.04,-0.02,-0.11,-0.94,-9.41,-0.94,12.55,46.00,-13.16,40.32,0.000000,0.000000,0
3158.51,0.03,-0.01,-0.11,-0.94,-8.94,-1.41,11.82,45.91,-13.16,39.45,0.000000,0.000000,0
3158.72,0.03,-0.02,-0.11,-0.47,-8.94,-1.41,12.09,46.18,-13.27,39.45,0.000000,0.000000,0
3158.93,0.04,-0.01,-0.11,-0.47,-9.41,-1.41,12.27,46.18,-13.06,40.61,0.000000,0.000000,0
3159.15,0.04,-0.02,-0.11,-0.47,-9.41,-0.94,12.55,46.18,-13.37,40.32,0.000000,0.000000,0
3159.36,0.03,-0.01,-0.10,-0.94,-9.41,-0.94,12.55,46.00,-13.47,39.06,0.000000,0.000000,0
3159.57,0.04,-0.02,-0.11,-0.47,-9.41,-0.94,12.27,46.27,-13.27,39.74,0.000000,0.000000,0
3159.79,0.04,-0.02,-0.11,-0.47,-9.41,-1.41,12.18,46.27,-13.37,39.74,0.000000,0.000000,0
3160.00,0.03,-0.02,-0.11,-0.47,-9.41,-1.41,12.45,46.00,-13.16,38.96,0.000000,0.000000,0
3160.21,0.03,-0.02,-0.11,-0.94,-8.94,-1.41,12.64,46.09,-13.37,39.54,0.000000,0.000000,0
3160.42,0.03,-0.01,-0.11,-0.47,-8.94,-0.94,12.27,45.91,-13.27,39.35,0.000000,0.000000,0
3160.64,0.04,-0.01,-0.11,-0.94,-9.41,-1.41,12.55,46.18,-13.16,39.54,0.000000,0.000000,0
3160.85,0.03,-0.02,-0.11,-0.47,-9.41,-0.94,12.09,46.18,-13.27,39.54,0.000000,0.000000,0
3161.06,0.04,-0.01,-0.11,-0.47,-9.41,-1.41,12.27,46.36,-13.37,39.45,0.000000,0.000000,0
3161.28,0.03,-0.01,-0.11,-0.47,-8.94,-1.41,12.27,46.09,-13.37,39.93,0.000000,0.000000,0
3161.49,0.03,-0.02,-0.11,0.00,-9.41,-0.94,12.27,46.36,-13.47,39.64,0.000000,0.000000,0
3161.70,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.00,45.91,-13.37,39.74,0.000000,1252.445800,0
3161.92,0.04,-0.01,-0.11,-0.47,-9.41,-0.94,12.45,45.82,-13.27,39.64,0.000000,1252.445800,0
3162.13,0.04,-0.02,-0.11,-0.47,-11.30,-0.94,12.18,45.82,-13.37,39.64,0.000000,1252.445800,0
3162.34,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.45,46.27,-13.16,39.93,0.000000,0.000000,0
3162.55,0.04,-0.01,-0.11,-0.94,-9.41,-0.94,12.45,46.18,-12.86,39.54,0.000000,0.000000,0
3162.77,0.04,-0.02,-0.11,-0.47,-9.41,-1.41,12.36,45.82,-13.27,39.93,0.000000,0.000000,0
3162.98,0.03,-0.01,-0.11,-0.94,-8.94,-0.94,12.45,46.18,-13.27,39.74,0.000000,0.000000,0
3163.19,0.03,-0.01,-0.11,-0.47,-9.41,-1.41,12.55,46.09,-13.37,39.54,0.000000,0.000000,0
3163.41,0.03,-0.01,-0.11,-0.94,-8.94,-0.94,12.45,45.82,-13.06,39.74,0.000000,0.000000,0
3163.62,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.45,46.09,-13.06,39.54,0.000000,0.000000,0
3163.83,0.03,-0.02,-0.11,-0.94,-11.30,-1.41,11.82,46.18,-13.06,39.84,0.000000,0.000000,0
3164.05,0.04,-0.01,-0.11,-0.47,-9.41,-1.41,12.27,46.00,-13.37,39.93,0.000000,0.000000,0
3164.26,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.36,46.36,-13.37,39.64,0.000000,0.000000,0
3164.47,0.04,-0.01,-0.11,-0.94,-9.41,-0.94,12.27,45.91,-13.37,39.74,0.000000,0.000000,0
3164.68,0.04,-0.02,-0.11,-0.94,-9.41,-1.41,12.36,45.91,-13.57,39.74,0.000000,0.000000,0
3164.90,0.03,-0.01,-0.11,-0.94,-8.94,-1.41,12.09,46.09,-12.96,40.13,0.000000,0.000000,0
3165.11,0.04,-0.01,-0.11,-0.47,-9.41,-0.94,12.36,46.45,-13.27,39.84,0.000000,0.000000,0
3165.32,0.04,-0.01,-0.11,-0.94,-8.94,-1.41,12.45,46.27,-13.27,40.13,0.000000,0.000000,0
3165.54,0.04,-0.03,-0.11,-0.47,-9.41,-0.94,12.36,46.18,-13.16,39.74,0.000000,0.000000,0
3165.75,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.36,45.91,-13.06,40.03,0.000000,0.000000,0
3165.96,0.04,-0.02,-0.10,-0.94,-9.41,-1.41,12.36,45.91,-13.27,40.32,0.000000,0.000000,0
3166.18,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.18,46.00,-13.16,39.54,0.000000,0.000000,0
3166.39,0.04,-0.02,-0.11,-0.94,-9.41,-1.41,11.91,46.09,-12.86,39.74,0.000000,0.000000,0
3166.60,0.03,-0.01,-0.11,-0.94,-8.94,-1.41,12.18,45.91,-13.27,40.23,0.000000,0.000000,0
3166.81,0.04,-0.02,-0.11,-0.94,-8.94,-1.41,12.18,46.27,-13.37,39.54,0.000000,0.000000,0
3167.03,0.04,-0.02,-0.11,-0.94,-9.41,-1.41,12.09,45.91,-13.27,40.23,0.000000,0.000000,0
3167.24,0.04,-0.02,-0.11,-0.47,-11.30,-1.41,12.64,45.91,-13.27,40.32,0.000000,0.000000,0
3167.45,0.03,-0.02,-0.11,-0.47,-9.41,-0.94,12.27,46.00,-13.57,39.74,0.000000,0.000000,0
3167.67,0.03,-0.01,-0.11,-0.94,-9.41,-1.41,12.09,45.91,-13.16,39.54,0.000000,0.000000,0
3167.88,0.03,-0.01,-0.11,-0.94,-9.41,-0.94,12.27,46.00,-13.27,39.06,0.000000,0.000000,0
